tag,content,counts,link_next,link_prev,label
html body text table tr td table tr td table tr td table tr td table tr td table tr td a div a strong  ,查看我的博客目录,1897,0,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td  ,你是第 你是第 344522 位访问者 位访问者,1912,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td h2 font  ,博客导读,1915,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,我当脑坛斑竹一周年的回忆和分享,1921,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,文学城史记（一）海姑娘本纪(凸子),1926,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,老鲍其人,1930,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,一个墨尔本留学生之死,1934,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,象海豚一样去寻梦,1938,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,十年,1942,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,爱海的海姑娘,1946,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,为澳洲总理大选而工作,1951,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a  ,外婆曾来澳洲3个月,1956,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td font li a font  ,海姑娘曾经暗恋过的一个男孩子,1962,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td h3 font a  ,更多文章目录， 请点这看海姑娘的主要文章索引,1970,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td h2 b font  ,我的另外2个博客,1980,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td li a  ,望月小筑(我的转摘博客),1985,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td li a  ,小茶妹的歌声(我唱的歌),1990,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td a  ,控制面板,2025,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td a  ,发表文章,2032,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td a  ,文章编辑,2039,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td a  ,评论管理,2046,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td a  ,更新资料,2053,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td a  ,订制模板,2060,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td  ,[,2075,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td a strong  ,查看我的博客目录,2078,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td  ,] [,2079,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td a  ,加入个人书签,2081,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td  ,],2082,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,昨天去金矿玩 (图),2114,1,0,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td nobr  ,2005-03-21 01:20:44,2118,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,"距墨爾本西北約110公里處，是當年澳大利亞發現第一塊天然黃金的地方，現在是維多利亞州最受游客歡迎的觀光城市。 巴拉臘特發展于1850年開始的淘金潮中，也是當年華人勞工集中的地方。目前，巴拉臘特的人口約8萬，是維多利亞州第三大城市。作為一座歷史名城，巴拉臘特保留著很多維多利亞的華麗建筑和典雅花園，令人陶醉。 巴拉臘特的主要觀光點是素芬山 素芬山是一座建在原金礦遺址上的仿古城，城中從建筑到人物都再現了十九世紀六十年代淘金高潮期間的歷史風貌。 走進素芬山，舊時的馬車仍在照跑，賣煙的小女孩仍在吆喝，流浪的藝人仍在彈琴。看著當年的酒吧、旅館、郵局、銀行、面包房、鐵匠鋪，華人居住的村庄、屋子、關帝廟、中國酒店和雜貨鋪等，讓人時光倒流130年。如果游人有興趣，可以到土地登記處取得証書，再到小溪旁淘金。 反正金矿让人很难忘呢， 尤其是开高速,110公里好爽呀.",2138,0,0,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,					[,2150,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a  ,打印,2152,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,] 				,2153,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td em  ,由海姑娘张贴 @,2166,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td em a  ,2005-03-21 01:20:44,2168,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,(359) 			,2169,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a  ,共 3 篇评论,2171,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a font  ,发表评论 >>>,2175,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,长发剪了，感觉很轻松,2202,1,0,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td nobr  ,2005-03-18 01:58:01,2206,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,"头发留的很长很长了， 每天总是花很多时间去梳头,去洗头， 以前总为一头美丽的长发而骄傲, 经常任风吹动它. 但是时间久了，也觉得烦了，加上实在太长了，所以就想去剪了. 去了理发店,本来只想剪去几寸的,结果可能是理发师是越南人，无法和他很好的沟通, 我的头发被剪的好短, 看着长发一点点落下半米多长, 转眼间,我变成一个很清新或清爽的短发女孩了, 不知道是失落还是开心. 因为短短几分钟, 我已经变成另外一个样子的女孩了. 回家后，换掉身上的裙子,换了一身黑色的裤子, 感觉很英姿. 哈哈， 我又是一种样子的美女了. 不过我还是很后悔剪短的,因为我喜欢摇起长发甩人的感觉, 也可以绑成各种各样可爱的辫子, 现在就只能再等几个月了 - 海姑娘写于3月18日",2223,0,0,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,					[,2235,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a  ,打印,2237,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,] 				,2238,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td em  ,由海姑娘张贴 @,2251,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td em a  ,2005-03-18 01:58:01,2253,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,(1666) 			,2254,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a  ,共 7 篇评论,2256,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a font  ,发表评论 >>>,2260,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,"SBS 回来, 感觉澳洲在进步",2287,1,0,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td nobr  ,2005-03-18 01:28:08,2291,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,"想想10多年前来，没中文报纸，没网络, 只能听SBS, 而现在呢,多幸福, 美好的网络连接你我. 0000 以下是2003年我做的情人节,元宵节的内容. s = sarah t= ting y= yangnan T: 大家好， 知道吗, 本周六是个中国的传统节日, Y: 当然知道, 是元宵节 S: 我还知道, 本周5又是西方的另外一个节日, 合: 情人节呀， 你男朋友给你送花了吗? (笑) T: 我们先说说元宵节吧， （元宵節的由來 ） 在春節過後，我國傳統節日中的另一個大節，就是元宵節。元宵節的得名，是因其節俗活動在一年中的第一個月（元）的十五日夜（宵）舉行而來。元宵節也叫[燈節]、[燈夕]，又因為元宵節是春節的最後一天，大家都利用這個最後機會大肆慶祝，所以又叫「小過年」。此外，元宵節也叫[上元]、[上元節]，這是從道教借來的說法。 政府為配合發展觀光事業，更從民國六十七年起，將元宵節核定為觀光節。 宵的意义 从宵礼俗里， 我们可以发现到，月圆花好的时令，触发人们祈求社会或家庭美满的祈愿。在这一天，人们相应于节日的活动，有两个层面。第一个层面，是属于全体成员可以参与的社会活动。在过程中，社群的每一份子可以全社会活动。在过程中，社群的每一份子可以全体贡献也全体参与，又互相欢愉；它促进了社群成员对全体社会的文化认同和归属感。天官赐福等神话传说，以及欢笑的气氛，也在提醒人们，每一年相同的日子都会来临，即使是一年春节过了，也要继续欢乐的渡日，人生才能得到更大的福气。第二层面，显然是月圆满，花盛开产生了“月圆花好”憧憬，联想到追求家庭美满的意愿。过去中国各地“闹元宵”庆祝之盛况，形成一年一度值得一游的夜会；也制造了女人一年一度出门的“有理”。当人们把此日与末婚人士出游的活动联系，便因此有了各种因“嫁好夫”和“添丁”的意愿而产生的习俗。这些习俗的内容几乎都是在提示旧时代女子应好好把握这一天，把这一天的活动和他们作为女人的幸福保障联系起来。元宵节花好月圆人也欢笑的气氛，也为恋人带来了相爱不分的“大团圆”憧憬。 ! S： 谢谢婷， 其实， 最早的元宵节，起源于秦汉年间。据有关史料记载，秦末就有：“正月十五燃灯祭祀道教太乙神”之说。可见元宵节是从“敬神送年”这一民族风俗演变而来的。 公元前180年，刘恒平息吕氏家族的叛乱，恰巧是在正月十五日。刘恒为了庆祝自己平叛的胜利，大赦天下，普天同庆。一时间，各式各样、千奇百怪的彩灯布满了大街小巷。相传到了东汉明帝永平年间，开始有了街头放灯的习惯，从那时开始，正月十五元宵节也被称之为“灯节”。 到唐玄宗时，每逢正月十五就在宫廷中用绢丝扎成二十节、高150丈的灯楼，上面悬挂珠玉金银穗坠，铮铮有声。到了明朝，朱元璋建都南京，规定从正月初八挂灯，到正月十七收灯，在南京秦淮河面上，高搭彩棚。朱棣迁都北京后，在东华门开辟了两华里长的灯市。到清代，灯节更是盛极一时，花灯种类样式更多。现在的元宵节，制灯工艺更加先进，人们的观灯乐趣更高。每年的元宵灯节，不仅吸引了中国的八方游客，而且还吸引了大批的外国游客。 （Y），让我说说中 国大陆全国各地的一些元宵节习俗 山东省〕淄川县元宵节临水人家多放河灯。宁阳县元宵送灯至祖坟。博兴农村的元宵节有照灯的习俗。男孩子提著灯，绕枣树六圈，口念「嘟佬嘟佬，开花结枣」六遍，就能使枣树丰收。莒县男女老少於正月十六到野外踏青，称之「走老貌」，据说每年走一次可永保青春年少。 〔江苏省〕武进县上元日绑缚芦苇成丈许之火炬，插於田间，称「照田财」，用来预卜早潦。火色白者为水，红者为旱。宜兴上元日，儿童戴鬼面具，屈脚振肩而跳，称之「跳鬼」。 〔湖北省〕云梦县（今之江汉）老农夫於元宵夜持火炬偏照田圃，叫「照绝地蚕」。儿童则以田鼓迎神，以卜岁事。武昌的「弄龙」要一连三天。全村的男女老少都跟随龙灯到邻村赴宴，称为「龙换酒」。 〔福建省〕泉州花灯别具特色，有香灯、纸折莲花灯、丝料宫灯、八结灯等等。邵武县元宵夜境内庙宇绕境迎香，称为「净街」。福建南部有元宵节两村儿童互掷石为戏的习俗。据说若不掷石，那个村子必定发生瘟疫。 T： 我发现大家说了那么多， 元宵很多方面都有些和情人节相似呢， S， 你看西方的情人节的日期也经常和元宵吻合呢 T： 但是中国的情人节却不是呢， 中国的情人节叫七夕 "" 就夜晚而言，除月夕外，七夕也是同样美丽动人的...... 七夕别称“星期”的背后，有一个优美动人的故事。民间传说牛郎、织女二星在七月七日这天会合，故称。王勃的《七夕赋》把星期与月夕相提并******，点出了一年四季中与亲情、与爱情相关的最美好，也最凄楚动人的两个夜晚。大约正因如此吧，后人便把男女成婚的吉日良辰叫作星期。把七月初七定为情人之节。 S： 言归正转，我们说说西方情人节日（2月14日）的来历吧。 大概这世上有多少情人就有多少关于情人节来历的诠释吧。 公元三世纪时，古罗马有一位暴君叫 克劳多斯（Claudius）。离暴君的宫殿不远，有一座非 常漂亮的神庙。修士瓦沦丁（Valentine） 就住在这里。罗马人非常崇敬他，男女老幼，不****** 贫富贵贱，总会群集在他的周围，在祭坛的熊熊圣火前，聆听瓦沦丁的祈祷。 古罗马的战事一直连绵不断，暴君克劳多斯征召了大批公民前往战场，人们怨声载道。男人 们不愿意离开家庭，小伙子们不忍与情人分开。克劳多斯暴跳如雷，他传令人们不许举行婚 礼，甚至连所有已订了婚的也马上要解除婚约。许多年轻人就这样告别爱人，悲愤地走向战 场。年轻的姑娘们也由于失去爱侣，抑郁神伤。 瓦沦丁对暴君的虐行感到非常难过。当一对情侣来到神庙请求他的帮助时，瓦沦帝尼在神圣 的祭坛前为它们悄悄地举行了婚礼。人们一传十，十传百，很多人来到这里，在瓦沦丁的帮 助下结成伴侣。 消息终于传进了宫殿，传到了暴君的耳里。克劳多斯又一次暴跳如雷，他命令士兵们冲进神 庙，将瓦沦丁从一对正在举行婚礼的新人身旁拖走，投入地牢。人们苦苦哀求暴君的劾免， 但都徒劳而返。瓦沦丁终于在地牢里受尽折磨而死。 悲伤的朋友们将他安葬于圣普拉教堂。那一天是2月14日，那一年是公元270年。 Y： 我现在才知道呢， 好精彩呢， 那么你说情人节要送 情人节要送什么好 T： 如果我是哥哥呀， 用一只超大的BYT把自己套起来，送给MM S： 可能会很费事但感觉很好的：找一个大箱子，在最下面放上礼物（戒指啊，巧克力啊，衣服啊什么的，这要看你们的关系进展到什么程度了，但最好是温馨一 点的）然后在里面装满各种颜色的氢气球。把箱子封好了送给MM。打开箱子的时候，气球就会飞出来。 注意.一定要在送给MM前不久做，要不然到打开的时候气都跑光了 T： 2月14号恰好礼拜五，晚上约她吃饭的时候给她一张去某地短途旅行的机票，告诉她你精心安排的行程. S： 其实 随女友星座而定： 魔羯--太阳镜 金牛--女装银包 牧羊--羊毛手套 双子--多种口味的巧克力 双鱼--长翅膀的心型靠垫 射手--运动水壶，一定要可爱至极 巨蟹--芳香蜡烛 狮子--名贵的东东，比如首饰盒 天蝎--新款T型内裤 水瓶--别致的手链 处女--带闹钟的书签 天平--名贵香水 Y： 其实送花最好呢， T： 女人说：不能不送花 女孩子都喜欢收礼物，这说明有人关心她、宠爱她。花虽不能吃，却是浪漫的象征。花的美丽、柔嫩、敏感、精细，都和女人一样，让人觉得花就是女人的化身。但男人是现实的、理性的，故爱花心态在男人看来多少有点不可理喻。周围的男士不少，但会送花的男人比熊猫还珍贵。但是，男人啊，你一定要明白，感性的女人向往浪漫、热爱鲜花，尤其情人节那天，最盼望心爱的男人能送花给她。情人节那天不仅要送花，而且还要讲究送什么花。如果是个性女孩，她多半噘嘴：“拒绝玫瑰”。想想也是，情人节那天，满大街都是手持玫瑰的小男人，多没劲！其实： A：除了玫瑰，郁金香、勿忘我、白合也是相当不错的选择B：忌用黄色，黄色常表示离别、无望；慎用白色；带红色的通常最保险。玫瑰（红）：深爱着你 玫瑰（粉）：动情在心、爱的宣言玫瑰（白）：天真、纯洁、尊敬白合（白）：纯洁庄重、白头偕老郁金香（紫）：无尽的爱、最爱郁金香（粉）：热爱、幸福郁金香（红）：钟爱 勿忘我：请想念我 红菊：我爱你 白菊：高洁、真情、诚实 S： 除了以上的花， 其他花代表的意义有 黑桑 生死與共 黃鬱金香 絕望的愛 紫丁香 初戀 白山茶 真愛 米紅康乃馨 敬愛 康乃馨（紅色） 祝你健康 康乃馨（桃紅色） 熱愛著你 康乃馨（黃色） 侮蔑 康乃馨（雜色） 拒絕你的愛 鬱金香（紅色） 愛的告白 鬱金香（白色） 失戀中 鬱金香（黃色） 渴望的愛 紫丁香 想起初戀的她 杏花 少女的慕情 薄雪草 念念不忘 Y： 知道吗， 花的数量也有道理呢 1 朵 你是唯一 2 朵 你儂我儂 3 朵 我愛你 4 朵 誓言；承諾 5 朵 無悔 6 朵 順利 7 朵 喜相逢 8 朵 彌補 9 朵 堅定的愛 10 朵 完美的你；十全十美 11 朵 一心一意；最美 12 朵 心心相印 13 朵 暗戀 17 朵 好聚好散 20 朵 此情不渝 21 朵 最愛 22 朵 雙雙對對 24 朵 思念 33 朵 我愛你；三生三世 36 朵 我心屬於你 44 朵 至死不渝 50 朵 無悔的愛 56 朵 吾愛 57 朵 吾愛吾妻 66 朵 情場順利；真愛不變 77 朵 有緣相逢 88 朵 用心彌補 99 朵 長相守 100 朵 白頭偕老；百年好合 101 朵 唯一的愛 108 朵 求婚 111 朵 無盡的愛 144 朵 愛你生生世世 365 朵 天天想你 999 朵 天長地久 1001 朵 直到永遠 S： 其实想浪漫呀， 我发现现代的年轻人有很多浪漫的方法， 比如 情人节浪漫14招 1.聊天时点上烛光或用红纱巾把灯蒙住。 2.到鲜花店预约，请送花者于晚7点在你和他(她)约会的地方等候。 3.相约到无人的海滩或沙滩，点篝火烤土豆。 4.走在微雨中不打伞，一边走一边向路边躲雨的人点头微笑。 5.熟记星象，约他(她)到山顶把对方的星座指给他(她)看，然后望着星空畅想，当然不熟记也行，随便指一颗美丽的星星，再编一段动人的故事。 6.唱老歌，越老越好。 7.如果你准备向对方求爱，可以这么说：“听说有一种求爱的方式是在自己的手心里画一颗心，如果对方同意的话也画一颗。”一边说一边在自己的手心用红笔画一个，把红笔放在一旁。 8.事先准备好一张宽布条，上面写好字。当你在咖啡馆和她聊得正高兴时你突然沉默不语，从口袋里掏出布条抖开，上面可以写“和你在一起，真高兴！” 9.与他(她)约会时将手表拨停，分别时看着表说；“和你在一起，我的时间都是停止不动的，真希望时间还在7点”。 10.用长火柴棍一个挨一个竖插在蛋糕上拼上对方的名字，从头点起一直闪烁到末尾。 11.买通一个餐厅，事先付好账。聊天时突然灯光大暗，由侍者推出生日蛋糕，同唱生日快乐歌。 12.到野外去吃情人烧烤野餐。 13.买一本《传统相声选》，寂寞时两个人边看边说，往往有意想不到的快乐。 14.学学古人，踏雪寻梅。 T， 我们再聊聊 五花八门情人节 古罗马时代，每年2月15日是祭祀畜的牧神节(Lupercalia)，这个传统是以祭拜活动求人、畜、土地来年兴旺发达。到了14世纪，这一古老民俗逐渐消失，转而被充满浪漫天才者演变为情人、伴侣互表爱心的日子。有趣的是，西方情人节恰与中国农历新年元宵节的日子相近，中国民俗是在赏花灯猜谜语之同时找寻意中人，也可算是月老节，真可谓人生乐?*****型馊缡恰? 爱情比赛男性处下风 英国邮政局调查发现，男性在情人节期间失望的机会远远高于女性。每年，英国女性情人节期间总共收到超过800万张爱心卡，而男士仅得到300万张。 进一步饶有趣味的数据显示，收到两张或多张情人卡者，很可能是曼彻斯特联队或利物浦足球队的支持者。同时喜欢女歌星塞利娜迪翁（Celine Dion）及饲养宠物的人士，拥有多张情人卡的机会要高出喜爱其他歌手及无宠物的人士。情人节期间邮政局总共处理了1300万张情人卡，这一数字每年都在上升。 情人节的长吻大赛 情人节期间，53对情侣齐集澳州的纽卡斯尔，尝试刷新全球最长的接吻记录。由于大赛规则十分严谨，主办单位一早即招来医疗队随时将身体虚脱者架出场外。 以往的健力士世界记录大全，全球最长的接吻时间为29小时57分钟，这批参赛者必须将平日对伴侣的无限爱意，加上双方惊人的耐力通过比赛尽显无遗 比赛初始阶段即有大批参加者因顶不住而退出，全场最合拍的一对尽管未能刷新世界记录，仍旧羸得了双双前往巴黎旅游的奖赏。 这个令人难忘的情人温情比赛，每对参赛者必须在规定时间内嘴唇对嘴唇互相紧贴，而且必须是站立姿势不可睡着。 大赛最苛刻的一项规定，就是不容许参赛者中途离场入厕，也不准使用成人尿片或尿失禁护垫。 会场有摄像机监察，并有一名公证人全过程立在旁边留意情侣们的一举一动。 记者扮旧情人送花 情人节期间，电视台也特设了一个滑稽节目，扮装成旧情人的男记者手持玫瑰守候在街头，故意迎上去送给跟男伴一起走过来的女士。 画面上的诸女士无一例外皆笑容满面地接过鲜花，身边男士们的表情最令观众开心。有的先生不******真假表面上都尽量呈现出绅士风度；有的人可没那股无所谓的涵养，当即表现出一副名花有主的架势，没等女士接过鲜花就抢先伸出手拦住了送上的玫瑰；更有气急败坏者一把夺下花束扔到地下；还有个不好惹的男子将玫瑰丢到老远仍不解气，又气势汹汹地冲上去卡住了记者的脖子，大有置对方于死地的气焰。 怨偶情人节冷战 劳燕分飞的怨偶在情人节也坚持“不停火”，一名刚与丈夫分居的女士，情人节当天于小报上登出广告报复前夫：“因不认识而结合，因已认识而分手，庆幸走出黑暗重获自由。” 对方也不是省油的灯，次日即予以还击：“感谢上帝，家里终于不存在令人不堪忍受的噪音了。” 一名被女友抛弃的男士，瞧见枯萎的玫瑰花触景生情，将它剪下来寄给了女方其含意不言而喻。尔后他灵机一动开始专操爱情悲剧买卖，出售凋谢的爱情之花并由此发达起来，以身实践了情场失意，商场得意。 替偷情者服务的公司 另有家生财有道的皮包公司（不需要办公室，只靠一个拿着公事包四处跑的公司）爱情生意同样是他们的强项，专为有外遇的偷腥者服务，提供各种背景的音响效果。 比如丈夫夜晚打电话给太太，声称自己正在办公室里勤奋加班，妻子这端电话里便能清晰地听电脑打字声响。假如当事人想谎称出差，自然火车站、飞机场的背景“音响”同样易如反掌。 追佳人出尽法宝 情人节这天求婚者们也借此良机噱头百出，伦敦市中心上空傍晚下班人流高峰时刻，突然飞过来一架飞机，尾端飘场着一条粉红色长幅，上书：“亲爱的安妮，请嫁给我吧。”飞机在繁华街市超低空盘旋了一小时，引得路人一时间个个驻足翘首天空。 显然此君不但具备浪漫气质，还具备经济实力。 另一个小伙子没这般破费，照样赢得了佳人的芳心。克里斯的女友阿曼达是个幼儿园教师，那天她正给孩子们讲故事，克里斯穿一袭哈姆雷特王子装束推门走了进来。他从怀里掏出来一双饰有缎带精致的白色高跟鞋，要求在场的女孩们逐一试穿，大声宣布能合适此鞋的幸运者，即是他心目中的灰姑娘。 每个小女孩兴高采烈地玩完游戏后，大家异口同声地请求阿曼达小姐试穿，随后在孩子们的一片欢呼声浪中，克里斯将订婚戒指套在了阿曼达手指上，说道：“我终于寻觅到了心中的皇后。” 舍江山爱美人的大情人 提到给心上人赠礼物，任何人都无法与30年代末，在位仅10个月的英王爱德华八世一比高低。为了正式迎娶多次离婚的美国妇女为妻，在英国政府及皇室催逼下，不得不在要江山还是要美人二者之间作出抉择。 最后他毅然舍弃皇袍，以“送出”大英帝国江山为聘礼，被誉为不爱江山爱美人的史无前例的“大情人”。 S： 你还别说， 正当大家欢度情人节的时候 担心少男少女情人节偷吃禁果 曼谷禁过情人节 编辑 回复 近年来，佛教国家泰国的首都曼谷盛行在2月14日庆祝从西方传入的情人节，不少外国年轻人专门挑情人节这天赶到曼谷举办婚礼。但是今年曼谷市市长一纸禁令，将情人节打入冷宫，引起诸多争议。 情人节搅了佛教节日 最近，曼谷市市长沙玛发布市长令，除曼谷的挽叻区外，禁止所有区县举办情人节庆祝活动。挽叻区因为其区名有“爱”的意思，沙玛老先生勉强同意让他们举行一些较小规模的庆祝活动。沙玛说，情人节并不是泰国人自己的节日，然而近年来曼谷各区县每年都举办大型活动，许多佛国子民居然只记得有个情人节，而忘了和情人节同一天还有一个佛教的重要节日万佛节。",2308,0,0,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,					[,2320,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a  ,打印,2322,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,] 				,2323,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td em  ,由海姑娘张贴 @,2336,1,0,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td em a  ,2005-03-18 01:28:08,2338,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,(369) 			,2339,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a  ,共 1 篇评论,2341,1,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td a font  ,发表评论 >>>,2345,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,雪意， 雪花，雪景 (图),2372,1,0,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td nobr  ,2005-03-15 16:47:37,2376,0,1,0
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,最近，在北美的，还有祖国的大陆的很多朋友都给我发了美丽的雪景照片，给我描述美丽的雪，而在南半球的我，正在海边迎着夏风。 雪，在澳洲是难得一见的。我是南方姑娘， 雪在我的童年里是很模糊的。 只是偶然的几年，江南下起了小雪，记得和小伙伴一起打雪仗的日子是非常愉快的。,2405,1,0,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,在美国的2个冬天，让我难忘那几场美丽的大雪，雪好大好白， 一夜之间大雪把屋顶，马路，花园全变白了。 有一次为了清洗道路，害我花了好几个小时才铲通陷入雪堆里我那辆小汽车。 雪后的堆雪人是很有意义的事，童心未眠的我还真喜欢戴着手套，拿几个胡萝卜，去堆一个个可爱的雪人。 澳洲没有大雪， 但是澳洲有雪山，每年7，8 月， 我总喜欢跑去雪山， 不是为了滑雪， 而是为了看雪。,2408,1,1,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,现在要问我，你去美国最大的印象是什么， 我会告诉你，那就是看雪花。那时候，我喜欢在下雪的时候看飘雪的感受，也同时在那个时候，一个在纽约很好的朋友给我送来一首歌曲，叫“雪花”， 伴着歌声，我喜欢看窗外的雪花淅沥的飘落在地上的感觉。 雪真的好自由呀，想飘去哪里，就飘去哪里， 我向往雪花的自由，也喜欢雪花的安宁， 更喜欢雪花的纯洁。 我手一去抓雪花， 凉凉的雪落入我的手中，化成晶莹的水。 雪花是快乐的，就如著名诗人徐志摩曾写了这么一首诗歌，叫“雪花的快乐”，,2411,1,1,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td font  ,“假如我是一朵雪花，翩翩的在半空里潇洒，我一定认清我的方向——飞扬，飞扬，飞扬，——这地面上有我的方向。不去那冷寞的幽谷，不去那凄清的山麓，也不上荒街去惆怅——飞扬，飞扬，飞扬，——你看，我有我的方向！在半空里娟娟的飞舞，认明了那清幽的住处，等着她来花园里探望—飞扬，飞扬，飞扬，——啊，她身上有朱砂梅的清香！那时我凭借我的身轻，盈盈的②，沾住了她的衣襟，贴近她柔波似的心胸——消溶，消溶，消溶——溶入了她柔波似的心胸！” （徐志摩，1924，雪花的快乐）,2414,1,1,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,上次看到杭州西湖的冬景，那美丽的雪景，才叫绝。 很希望在澳洲美丽的大海里，哪次也飘起大雪，我想看看美丽的大海被白色的雪覆盖会是什么样子呢？,2417,1,1,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,也许今年澳洲的冬天，我再去MT BULLER 看看雪山上那美丽的树林以及被雪埋盖的精致小房子。,2419,1,1,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,最后，送你一首雪花，一首我经常爱唱的歌曲。,2427,1,1,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,海姑娘写于2005年3月16日,2430,1,1,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,我的博客,2434,1,1,1
html body text table tr td table tr td table tr td table tr td table tr td table tr td div tr td table tr td table tr td  ,雪花,2440,1,1,1
