tag,content,counts,link_next,link_prev,label
html body text form div div p .net  ,"看了两章,李建忠的出来后,我立马买了一本,以后用的都是李建忠的,确实不一样,翻译的不同,竟然会带来如此大的差异. 				",1391,1,1,1
html body text form div div h4 a  ,#,1398,1,1,0
html body text form div div h4  ,re: 很高兴入住博客堂 					,1401,1,1,0
html body text form div div h4 span  ,						2005-1-16 11:40 					,1403,1,1,0
html body text form div div h4 a  ,xuming,1406,1,1,0
html body text form div div p  ,				谁能告诉我怎么查到Bizetalk的有关介绍？谢谢！！！ 				,1410,1,1,1
html body text form div div h4 a  ,#,1417,1,1,0
html body text form div div h4  ,re: 很高兴入住博客堂 					,1420,1,1,0
html body text form div div h4 span  ,						2005-1-16 17:41 					,1422,1,1,0
html body text form div div h4 a  ,xuming,1425,1,1,0
html body text form div div p  ,				谁可以告诉我这是干什么的？ 				,1429,1,1,1
html body text form div div h4 a  ,#,1436,1,1,0
html body text form div div h4  ,re:很高兴入住博客堂 					,1439,1,1,0
html body text form div div h4 span  ,						2005-4-10 20:28 					,1441,1,1,0
html body text form div div h4 a  ,信号隔离器,1444,1,1,0
html body text form div div p  ,"				^_^,Pretty Good! 				",1448,1,1,1
html body text form div div h4 a  ,#,1455,1,1,0
html body text form div div h4  ,re:很高兴入住博客堂 					,1458,1,1,0
html body text form div div h4 span  ,						2005-4-16 17:22 					,1460,1,1,0
html body text form div div h4 a  ,离心机,1463,1,1,0
html body text form div div p  ,				^_~ 				,1467,1,1,1
html body text form div div h4 a  ,#,1474,1,1,0
html body text form div div h4  ,re:很高兴入住博客堂 					,1477,1,1,0
html body text form div div h4 span  ,						2005-5-18 20:44 					,1479,1,1,0
html body text form div div h4 a  ,冲击试验机,1482,1,1,0
html body text form div div p  ,"				^_~,pretty good!csharpsseeoo 				",1486,1,1,1
html body text form div div h4 a  ,#,1493,1,1,0
html body text form div div h4  ,re: 很高兴入住博客堂 					,1496,1,1,0
html body text form div div h4 span  ,						2005-8-14 0:27 					,1498,1,1,0
html body text form div div h4 a  ,cfx,1501,1,1,0
html body text form div div p  ,				恭喜啊！ 				,1505,1,1,1
html body text form div div h4 a  ,#,1512,1,1,0
html body text form div div h4  ,re: 很高兴入住博客堂 					,1515,1,1,0
html body text form div div h4 span  ,						2005-12-23 9:19 					,1517,1,1,0
html body text form div div h4 a  ,wwwwww,1520,1,1,0
html body text form div div p  ,				呵呵 支持 我来顶一下,1524,1,1,1
html body text form div div p a  ,http://www.chinawns.com,1529,1,1,0
html body text form div div h3  ,Post Comment,1538,1,1,0
html body text form div div table tr td  ,主题,1545,1,1,0
html body text form div div table tr td  ,				,1552,1,1,0
html body text form div div table tr td  ,姓名,1558,1,1,0
html body text form div div table tr td  ,				,1565,1,1,0
html body text form div div table tr td  ,主页,1571,0,1,0
html body text form div div table tr td  ,校验码,1583,0,0,0
html body text form div div table tr td  ,内容,1597,1,0,0
html body text form div div table tr td  ,				,1600,0,1,0
html body text form div div table tr td label  ,记住我的信息,1612,0,0,0
html body text form p  ,	Powered by: 	,1632,1,0,0
html body text form p  ,	Copyright © 李建忠,1642,0,1,0
